Date;Hour;Station;Ridership
2025-08-05;6;Kadugodi Tree Park;179
2025-08-05;7;Kadugodi Tree Park;560
2025-08-05;8;Kadugodi Tree Park;1840
2025-08-05;9;Kadugodi Tree Park;2460
2025-08-05;10;Kadugodi Tree Park;2198
2025-08-05;11;Kadugodi Tree Park;1080
2025-08-05;12;Kadugodi Tree Park;533
2025-08-05;13;Kadugodi Tree Park;632
2025-08-05;14;Kadugodi Tree Park;442
2025-08-05;15;Kadugodi Tree Park;358
2025-08-05;16;Kadugodi Tree Park;385
2025-08-05;17;Kadugodi Tree Park;482
2025-08-05;18;Kadugodi Tree Park;594
2025-08-05;19;Kadugodi Tree Park;508
2025-08-05;20;Kadugodi Tree Park;379
2025-08-05;21;Kadugodi Tree Park;252
2025-08-05;22;Kadugodi Tree Park;122
2025-08-05;23;Kadugodi Tree Park;1
2025-08-05;0;Kengeri;0
2025-08-05;1;Kengeri;0
2025-08-05;2;Kengeri;0
2025-08-05;3;Kengeri;0
2025-08-05;4;Kengeri;1
2025-08-05;5;Kengeri;37
2025-08-05;6;Kengeri;135
2025-08-05;7;Kengeri;380
2025-08-05;8;Kengeri;808
2025-08-05;9;Kengeri;829
2025-08-05;10;Kengeri;403
2025-08-05;11;Kengeri;241
2025-08-05;12;Kengeri;183
2025-08-05;13;Kengeri;167
2025-08-05;14;Kengeri;121
2025-08-05;15;Kengeri;132
2025-08-05;16;Kengeri;194
2025-08-05;17;Kengeri;218
2025-08-05;18;Kengeri;309
2025-08-05;19;Kengeri;188
2025-08-05;20;Kengeri;139
2025-08-05;21;Kengeri;113
2025-08-05;22;Kengeri;53
2025-08-05;23;Kengeri;0
2025-08-05;0;Kengeri Bus Terminal;0
2025-08-05;1;Kengeri Bus Terminal;0
2025-08-05;2;Kengeri Bus Terminal;0
2025-08-05;3;Kengeri Bus Terminal;0
2025-08-05;4;Kengeri Bus Terminal;8
2025-08-05;5;Kengeri Bus Terminal;69
2025-08-05;6;Kengeri Bus Terminal;177
2025-08-05;7;Kengeri Bus Terminal;607
2025-08-05;8;Kengeri Bus Terminal;881
2025-08-05;9;Kengeri Bus Terminal;972
2025-08-05;10;Kengeri Bus Terminal;526
2025-08-05;11;Kengeri Bus Terminal;376
2025-08-05;12;Kengeri Bus Terminal;303
2025-08-05;13;Kengeri Bus Terminal;358
2025-08-05;14;Kengeri Bus Terminal;195
2025-08-05;15;Kengeri Bus Terminal;214
2025-08-05;16;Kengeri Bus Terminal;257
2025-08-05;17;Kengeri Bus Terminal;354
2025-08-05;18;Kengeri Bus Terminal;266
2025-08-05;19;Kengeri Bus Terminal;219
2025-08-05;20;Kengeri Bus Terminal;152
2025-08-05;21;Kengeri Bus Terminal;158
2025-08-05;22;Kengeri Bus Terminal;48
2025-08-05;23;Kengeri Bus Terminal;7
2025-08-05;0;Konanakunte Cross;0
2025-08-05;1;Konanakunte Cross;0
2025-08-05;2;Konanakunte Cross;0
2025-08-05;3;Konanakunte Cross;0
2025-08-05;4;Konanakunte Cross;9
2025-08-05;5;Konanakunte Cross;54
2025-08-05;6;Konanakunte Cross;188
2025-08-05;7;Konanakunte Cross;879
2025-08-05;8;Konanakunte Cross;1508
2025-08-05;9;Konanakunte Cross;1618
2025-08-05;10;Konanakunte Cross;980
2025-08-05;11;Konanakunte Cross;655
2025-08-05;12;Konanakunte Cross;553
2025-08-05;13;Konanakunte Cross;491
2025-08-05;14;Konanakunte Cross;456
2025-08-05;15;Konanakunte Cross;486
2025-08-05;16;Konanakunte Cross;655
2025-08-05;17;Konanakunte Cross;615
2025-08-05;18;Konanakunte Cross;654
2025-08-05;19;Konanakunte Cross;659
2025-08-05;20;Konanakunte Cross;458
2025-08-05;21;Konanakunte Cross;303
2025-08-05;22;Konanakunte Cross;320
2025-08-05;23;Konanakunte Cross;21
2025-08-05;0;Krantivira Sangolli Rayanna Railway Station;0
2025-08-05;1;Krantivira Sangolli Rayanna Railway Station;0
2025-08-05;2;Krantivira Sangolli Rayanna Railway Station;0
2025-08-05;3;Krantivira Sangolli Rayanna Railway Station;0
2025-08-05;4;Krantivira Sangolli Rayanna Railway Station;42
2025-08-05;5;Krantivira Sangolli Rayanna Railway Station;441
2025-08-05;6;Krantivira Sangolli Rayanna Railway Station;919
2025-08-05;7;Krantivira Sangolli Rayanna Railway Station;1086
2025-08-05;8;Krantivira Sangolli Rayanna Railway Station;1189
2025-08-05;9;Krantivira Sangolli Rayanna Railway Station;1962
2025-08-05;10;Krantivira Sangolli Rayanna Railway Station;1268
2025-08-05;11;Krantivira Sangolli Rayanna Railway Station;741
2025-08-05;12;Krantivira Sangolli Rayanna Railway Station;520
2025-08-05;13;Krantivira Sangolli Rayanna Railway Station;410
2025-08-05;14;Krantivira Sangolli Rayanna Railway Station;413
2025-08-05;15;Krantivira Sangolli Rayanna Railway Station;315
2025-08-05;16;Krantivira Sangolli Rayanna Railway Station;330
2025-08-05;17;Krantivira Sangolli Rayanna Railway Station;706
2025-08-05;18;Krantivira Sangolli Rayanna Railway Station;593
2025-08-05;19;Krantivira Sangolli Rayanna Railway Station;524
2025-08-05;20;Krantivira Sangolli Rayanna Railway Station;321
2025-08-05;21;Krantivira Sangolli Rayanna Railway Station;566
2025-08-05;22;Krantivira Sangolli Rayanna Railway Station;296
2025-08-05;23;Krantivira Sangolli Rayanna Railway Station;68
2025-08-05;0;Krishna Rajendra Market;0
2025-08-05;1;Krishna Rajendra Market;0
2025-08-05;2;Krishna Rajendra Market;0
2025-08-05;3;Krishna Rajendra Market;0
2025-08-05;4;Krishna Rajendra Market;1
2025-08-05;5;Krishna Rajendra Market;84
2025-08-05;6;Krishna Rajendra Market;157
2025-08-05;7;Krishna Rajendra Market;295
2025-08-05;8;Krishna Rajendra Market;463
2025-08-05;9;Krishna Rajendra Market;480
2025-08-05;10;Krishna Rajendra Market;403
2025-08-05;11;Krishna Rajendra Market;403
2025-08-05;12;Krishna Rajendra Market;494
2025-08-05;13;Krishna Rajendra Market;600
2025-08-05;14;Krishna Rajendra Market;668
2025-08-05;15;Krishna Rajendra Market;740
2025-08-05;16;Krishna Rajendra Market;933
2025-08-05;17;Krishna Rajendra Market;865
2025-08-05;18;Krishna Rajendra Market;911
2025-08-05;19;Krishna Rajendra Market;811
2025-08-05;20;Krishna Rajendra Market;673
2025-08-05;21;Krishna Rajendra Market;328
2025-08-05;22;Krishna Rajendra Market;150
2025-08-05;23;Krishna Rajendra Market;25
2025-08-05;0;Krishnarajapura;3
2025-08-05;1;Krishnarajapura;0
2025-08-05;2;Krishnarajapura;0
2025-08-05;3;Krishnarajapura;0
2025-08-05;4;Krishnarajapura;57
2025-08-05;5;Krishnarajapura;107
2025-08-05;6;Krishnarajapura;369
2025-08-05;7;Krishnarajapura;976
2025-08-05;8;Krishnarajapura;2177
2025-08-05;9;Krishnarajapura;2970
2025-08-05;10;Krishnarajapura;1909
2025-08-05;11;Krishnarajapura;1358
2025-08-05;12;Krishnarajapura;1034
2025-08-05;13;Krishnarajapura;795
2025-08-05;14;Krishnarajapura;489
2025-08-05;15;Krishnarajapura;805
2025-08-05;16;Krishnarajapura;1162
2025-08-05;17;Krishnarajapura;1435
2025-08-05;18;Krishnarajapura;1399
2025-08-05;19;Krishnarajapura;1221
2025-08-05;20;Krishnarajapura;945
2025-08-05;21;Krishnarajapura;602
2025-08-05;22;Krishnarajapura;258
2025-08-05;23;Krishnarajapura;21
2025-08-05;0;Kundalahalli;0
2025-08-05;1;Kundalahalli;0
2025-08-05;2;Kundalahalli;0
2025-08-05;3;Kundalahalli;0
2025-08-05;4;Kundalahalli;0
2025-08-05;5;Kundalahalli;18
2025-08-05;6;Kundalahalli;67
2025-08-05;7;Kundalahalli;134
2025-08-05;8;Kundalahalli;296
2025-08-05;9;Kundalahalli;333
2025-08-05;10;Kundalahalli;277
2025-08-05;11;Kundalahalli;239
2025-08-05;12;Kundalahalli;186
2025-08-05;13;Kundalahalli;284
2025-08-05;14;Kundalahalli;397
2025-08-05;15;Kundalahalli;703
2025-08-05;16;Kundalahalli;1376
2025-08-05;17;Kundalahalli;1670
2025-08-05;18;Kundalahalli;1625
2025-08-05;19;Kundalahalli;983
2025-08-05;20;Kundalahalli;592
2025-08-05;21;Kundalahalli;336
2025-08-05;22;Kundalahalli;155
2025-08-05;23;Kundalahalli;4
2025-08-05;0;Lalbagh;0
2025-08-05;1;Lalbagh;0
2025-08-05;2;Lalbagh;0
2025-08-05;3;Lalbagh;0
2025-08-05;4;Lalbagh;2
2025-08-05;5;Lalbagh;14
2025-08-05;6;Lalbagh;54
2025-08-05;7;Lalbagh;162
2025-08-05;8;Lalbagh;297
2025-08-05;9;Lalbagh;325
2025-08-05;10;Lalbagh;227
2025-08-05;11;Lalbagh;207
2025-08-05;12;Lalbagh;259
2025-08-05;13;Lalbagh;244
2025-08-05;14;Lalbagh;321
2025-08-05;15;Lalbagh;338
2025-08-05;16;Lalbagh;552
2025-08-05;17;Lalbagh;673
2025-08-05;18;Lalbagh;1108
2025-08-05;19;Lalbagh;797
2025-08-05;20;Lalbagh;365
2025-08-05;21;Lalbagh;138
2025-08-05;22;Lalbagh;53
2025-08-05;23;Lalbagh;3
2025-08-05;0;Madavara;0
2025-08-05;1;Madavara;0
2025-08-05;2;Madavara;0
2025-08-05;3;Madavara;0
2025-08-05;4;Madavara;2
2025-08-05;5;Madavara;66
2025-08-05;6;Madavara;161
2025-08-05;7;Madavara;541
2025-08-05;8;Madavara;995
2025-08-05;9;Madavara;1004
2025-08-05;10;Madavara;596
2025-08-05;11;Madavara;436
2025-08-05;12;Madavara;341
2025-08-05;13;Madavara;282
2025-08-05;14;Madavara;198
2025-08-05;15;Madavara;190
2025-08-05;16;Madavara;283
2025-08-05;17;Madavara;332
2025-08-05;18;Madavara;396
2025-08-05;19;Madavara;332
2025-08-05;20;Madavara;161
2025-08-05;21;Madavara;102
2025-08-05;22;Madavara;62
2025-08-05;23;Madavara;0
2025-08-05;0;Magadi Road;0
2025-08-05;1;Magadi Road;0
2025-08-05;2;Magadi Road;0
2025-08-05;3;Magadi Road;0
2025-08-05;4;Magadi Road;5
2025-08-05;5;Magadi Road;79
2025-08-05;6;Magadi Road;190
2025-08-05;7;Magadi Road;573
2025-08-05;8;Magadi Road;1067
2025-08-05;9;Magadi Road;1510
2025-08-05;10;Magadi Road;1147
2025-08-05;11;Magadi Road;446
2025-08-05;12;Magadi Road;290
2025-08-05;13;Magadi Road;333
2025-08-05;14;Magadi Road;213
2025-08-05;15;Magadi Road;221
2025-08-05;16;Magadi Road;362
2025-08-05;17;Magadi Road;319
2025-08-05;18;Magadi Road;330
2025-08-05;19;Magadi Road;297
2025-08-05;20;Magadi Road;216
2025-08-05;21;Magadi Road;129
2025-08-05;22;Magadi Road;102
2025-08-05;23;Magadi Road;12
2025-08-05;0;Mahakavi Kuvempu Road;0
2025-08-05;1;Mahakavi Kuvempu Road;0
2025-08-05;2;Mahakavi Kuvempu Road;0
2025-08-05;3;Mahakavi Kuvempu Road;0
2025-08-05;4;Mahakavi Kuvempu Road;1
2025-08-05;5;Mahakavi Kuvempu Road;38
2025-08-05;6;Mahakavi Kuvempu Road;112
2025-08-05;7;Mahakavi Kuvempu Road;423
2025-08-05;8;Mahakavi Kuvempu Road;825
2025-08-05;9;Mahakavi Kuvempu Road;1123
2025-08-05;10;Mahakavi Kuvempu Road;562
2025-08-05;11;Mahakavi Kuvempu Road;309
2025-08-05;12;Mahakavi Kuvempu Road;291
2025-08-05;13;Mahakavi Kuvempu Road;232
2025-08-05;14;Mahakavi Kuvempu Road;185
2025-08-05;15;Mahakavi Kuvempu Road;197
2025-08-05;16;Mahakavi Kuvempu Road;190
2025-08-05;17;Mahakavi Kuvempu Road;219
2025-08-05;18;Mahakavi Kuvempu Road;297
2025-08-05;19;Mahakavi Kuvempu Road;295
2025-08-05;20;Mahakavi Kuvempu Road;172
2025-08-05;21;Mahakavi Kuvempu Road;101
2025-08-05;22;Mahakavi Kuvempu Road;48
2025-08-05;23;Mahakavi Kuvempu Road;4
2025-08-05;0;Mahalakshmi;0
2025-08-05;1;Mahalakshmi;0
2025-08-05;2;Mahalakshmi;0
2025-08-05;3;Mahalakshmi;0
2025-08-05;4;Mahalakshmi;4
2025-08-05;5;Mahalakshmi;52
2025-08-05;6;Mahalakshmi;183
2025-08-05;7;Mahalakshmi;582
2025-08-05;8;Mahalakshmi;1132
2025-08-05;9;Mahalakshmi;1337
2025-08-05;10;Mahalakshmi;839
2025-08-05;11;Mahalakshmi;474
2025-08-05;12;Mahalakshmi;443
2025-08-05;13;Mahalakshmi;529
2025-08-05;14;Mahalakshmi;335
2025-08-05;15;Mahalakshmi;352
2025-08-05;16;Mahalakshmi;374
2025-08-05;17;Mahalakshmi;564
2025-08-05;18;Mahalakshmi;717
2025-08-05;19;Mahalakshmi;548
2025-08-05;20;Mahalakshmi;279
2025-08-05;21;Mahalakshmi;213
2025-08-05;22;Mahalakshmi;80
2025-08-05;23;Mahalakshmi;5
2025-08-05;0;Mahatma Gandhi Road;0
2025-08-05;1;Mahatma Gandhi Road;0
2025-08-05;2;Mahatma Gandhi Road;0
2025-08-05;3;Mahatma Gandhi Road;0
2025-08-05;4;Mahatma Gandhi Road;0
2025-08-05;5;Mahatma Gandhi Road;21
2025-08-05;6;Mahatma Gandhi Road;57
2025-08-05;7;Mahatma Gandhi Road;162
2025-08-05;8;Mahatma Gandhi Road;394
2025-08-05;9;Mahatma Gandhi Road;401
2025-08-05;10;Mahatma Gandhi Road;420
2025-08-05;11;Mahatma Gandhi Road;714
2025-08-05;12;Mahatma Gandhi Road;775
2025-08-05;13;Mahatma Gandhi Road;895
2025-08-05;14;Mahatma Gandhi Road;964
2025-08-05;15;Mahatma Gandhi Road;1568
2025-08-05;16;Mahatma Gandhi Road;1750
2025-08-05;17;Mahatma Gandhi Road;2502
2025-08-05;18;Mahatma Gandhi Road;3842
2025-08-05;19;Mahatma Gandhi Road;3306
2025-08-05;20;Mahatma Gandhi Road;1777
2025-08-05;21;Mahatma Gandhi Road;963
2025-08-05;22;Mahatma Gandhi Road;647
2025-08-05;23;Mahatma Gandhi Road;125
2025-08-05;0;Manjunathanagara;0
2025-08-05;1;Manjunathanagara;0
2025-08-05;2;Manjunathanagara;0
2025-08-05;3;Manjunathanagara;0
2025-08-05;4;Manjunathanagara;0
2025-08-05;5;Manjunathanagara;17
2025-08-05;6;Manjunathanagara;30
2025-08-05;7;Manjunathanagara;121
2025-08-05;8;Manjunathanagara;219
2025-08-05;9;Manjunathanagara;175
2025-08-05;10;Manjunathanagara;93
2025-08-05;11;Manjunathanagara;77
2025-08-05;12;Manjunathanagara;35
2025-08-05;13;Manjunathanagara;62
2025-08-05;14;Manjunathanagara;50
2025-08-05;15;Manjunathanagara;36
2025-08-05;16;Manjunathanagara;41
2025-08-05;17;Manjunathanagara;43
2025-08-05;18;Manjunathanagara;74
2025-08-05;19;Manjunathanagara;44
2025-08-05;20;Manjunathanagara;26
2025-08-05;21;Manjunathanagara;20
2025-08-05;22;Manjunathanagara;7
2025-08-05;23;Manjunathanagara;0
2025-08-05;0;Mantri Square Sampige Road;0
2025-08-05;1;Mantri Square Sampige Road;0
2025-08-05;2;Mantri Square Sampige Road;0
2025-08-05;3;Mantri Square Sampige Road;0
2025-08-05;4;Mantri Square Sampige Road;1
2025-08-05;5;Mantri Square Sampige Road;30
2025-08-05;6;Mantri Square Sampige Road;106
2025-08-05;7;Mantri Square Sampige Road;453
2025-08-05;8;Mantri Square Sampige Road;979
2025-08-05;9;Mantri Square Sampige Road;1188
2025-08-05;10;Mantri Square Sampige Road;824
2025-08-05;11;Mantri Square Sampige Road;568
2025-08-05;12;Mantri Square Sampige Road;633
2025-08-05;13;Mantri Square Sampige Road;894
2025-08-05;14;Mantri Square Sampige Road;979
2025-08-05;15;Mantri Square Sampige Road;839
2025-08-05;16;Mantri Square Sampige Road;1024
2025-08-05;17;Mantri Square Sampige Road;1436
2025-08-05;18;Mantri Square Sampige Road;1800
2025-08-05;19;Mantri Square Sampige Road;1635
2025-08-05;20;Mantri Square Sampige Road;1121
2025-08-05;21;Mantri Square Sampige Road;836
2025-08-05;22;Mantri Square Sampige Road;429
2025-08-05;23;Mantri Square Sampige Road;43
2025-08-05;0;Mysore Road;0
2025-08-05;1;Mysore Road;0
2025-08-05;2;Mysore Road;0
2025-08-05;3;Mysore Road;0
2025-08-05;4;Mysore Road;6
2025-08-05;5;Mysore Road;33
2025-08-05;6;Mysore Road;144
2025-08-05;7;Mysore Road;573
2025-08-05;8;Mysore Road;1359
2025-08-05;9;Mysore Road;1650
2025-08-05;10;Mysore Road;868
2025-08-05;11;Mysore Road;364
2025-08-05;12;Mysore Road;234
2025-08-05;13;Mysore Road;370
2025-08-05;14;Mysore Road;268
2025-08-05;15;Mysore Road;267
2025-08-05;16;Mysore Road;273
2025-08-05;17;Mysore Road;360
2025-08-05;18;Mysore Road;257
2025-08-05;19;Mysore Road;234
2025-08-05;20;Mysore Road;169
2025-08-05;21;Mysore Road;97
2025-08-05;22;Mysore Road;55
2025-08-05;23;Mysore Road;3
2025-08-05;0;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-05;1;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-05;2;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-05;3;Nadaprabhu Kempegowda Station, Majestic;0
2025-08-05;4;Nadaprabhu Kempegowda Station, Majestic;234
2025-08-05;5;Nadaprabhu Kempegowda Station, Majestic;947
2025-08-05;6;Nadaprabhu Kempegowda Station, Majestic;1304
2025-08-05;7;Nadaprabhu Kempegowda Station, Majestic;1561
2025-08-05;8;Nadaprabhu Kempegowda Station, Majestic;1949
2025-08-05;9;Nadaprabhu Kempegowda Station, Majestic;2285
2025-08-05;10;Nadaprabhu Kempegowda Station, Majestic;1654
2025-08-05;11;Nadaprabhu Kempegowda Station, Majestic;1393
2025-08-05;12;Nadaprabhu Kempegowda Station, Majestic;1219
2025-08-05;13;Nadaprabhu Kempegowda Station, Majestic;1260
2025-08-05;14;Nadaprabhu Kempegowda Station, Majestic;1362
2025-08-05;15;Nadaprabhu Kempegowda Station, Majestic;1266
2025-08-05;16;Nadaprabhu Kempegowda Station, Majestic;1475
2025-08-05;17;Nadaprabhu Kempegowda Station, Majestic;1825
2025-08-05;18;Nadaprabhu Kempegowda Station, Majestic;2110
2025-08-05;19;Nadaprabhu Kempegowda Station, Majestic;2164
2025-08-05;20;Nadaprabhu Kempegowda Station, Majestic;1642
2025-08-05;21;Nadaprabhu Kempegowda Station, Majestic;1221
2025-08-05;22;Nadaprabhu Kempegowda Station, Majestic;702
2025-08-05;23;Nadaprabhu Kempegowda Station, Majestic;124
2025-08-05;0;Nagasandra;0
2025-08-05;1;Nagasandra;0
2025-08-05;2;Nagasandra;0
2025-08-05;3;Nagasandra;0
2025-08-05;4;Nagasandra;8
2025-08-05;5;Nagasandra;52
2025-08-05;6;Nagasandra;214
2025-08-05;7;Nagasandra;825
2025-08-05;8;Nagasandra;1622
2025-08-05;9;Nagasandra;1623
2025-08-05;10;Nagasandra;829
2025-08-05;11;Nagasandra;467
2025-08-05;12;Nagasandra;353
2025-08-05;13;Nagasandra;354
2025-08-05;14;Nagasandra;290
2025-08-05;15;Nagasandra;336
2025-08-05;16;Nagasandra;416
2025-08-05;17;Nagasandra;540
2025-08-05;18;Nagasandra;547
2025-08-05;19;Nagasandra;350
2025-08-05;20;Nagasandra;194
2025-08-05;21;Nagasandra;185
2025-08-05;22;Nagasandra;63
2025-08-05;23;Nagasandra;4
2025-08-05;0;Nallurahalli;0
2025-08-05;1;Nallurahalli;0
2025-08-05;2;Nallurahalli;0
2025-08-05;3;Nallurahalli;0
2025-08-05;4;Nallurahalli;0
2025-08-05;5;Nallurahalli;28
2025-08-05;6;Nallurahalli;70
2025-08-05;7;Nallurahalli;159
2025-08-05;8;Nallurahalli;346
2025-08-05;9;Nallurahalli;409
2025-08-05;10;Nallurahalli;322
2025-08-05;11;Nallurahalli;193
2025-08-05;12;Nallurahalli;229
2025-08-05;13;Nallurahalli;316
2025-08-05;14;Nallurahalli;353
2025-08-05;15;Nallurahalli;702
2025-08-05;16;Nallurahalli;1281
2025-08-05;17;Nallurahalli;1439
2025-08-05;18;Nallurahalli;1745
2025-08-05;19;Nallurahalli;1354
2025-08-05;20;Nallurahalli;740
2025-08-05;21;Nallurahalli;391
2025-08-05;22;Nallurahalli;123
2025-08-05;23;Nallurahalli;17
2025-08-05;0;National College;0
2025-08-05;1;National College;0
2025-08-05;2;National College;0
2025-08-05;3;National College;0
2025-08-05;4;National College;0
2025-08-05;5;National College;19
2025-08-05;6;National College;101
2025-08-05;7;National College;479
2025-08-05;8;National College;875
2025-08-05;9;National College;1085
2025-08-05;10;National College;909
2025-08-05;11;National College;611
2025-08-05;12;National College;516
2025-08-05;13;National College;799
2025-08-05;14;National College;914
2025-08-05;15;National College;1027
2025-08-05;16;National College;1015
2025-08-05;17;National College;914
2025-08-05;18;National College;1113
2025-08-05;19;National College;923
2025-08-05;20;National College;569
2025-08-05;21;National College;305
2025-08-05;22;National College;101
2025-08-05;23;National College;9
2025-08-05;0;Pantharapalya - Nayandahalli;0
2025-08-05;1;Pantharapalya - Nayandahalli;0
2025-08-05;2;Pantharapalya - Nayandahalli;0
2025-08-05;3;Pantharapalya - Nayandahalli;0
2025-08-05;4;Pantharapalya - Nayandahalli;0
2025-08-05;5;Pantharapalya - Nayandahalli;10
2025-08-05;6;Pantharapalya - Nayandahalli;38
2025-08-05;7;Pantharapalya - Nayandahalli;152
2025-08-05;8;Pantharapalya - Nayandahalli;314
2025-08-05;9;Pantharapalya - Nayandahalli;293
2025-08-05;10;Pantharapalya - Nayandahalli;181
2025-08-05;11;Pantharapalya - Nayandahalli;96
2025-08-05;12;Pantharapalya - Nayandahalli;106
2025-08-05;13;Pantharapalya - Nayandahalli;87
2025-08-05;14;Pantharapalya - Nayandahalli;79
2025-08-05;15;Pantharapalya - Nayandahalli;88
2025-08-05;16;Pantharapalya - Nayandahalli;109
2025-08-05;17;Pantharapalya - Nayandahalli;149
2025-08-05;18;Pantharapalya - Nayandahalli;159
2025-08-05;19;Pantharapalya - Nayandahalli;149
2025-08-05;20;Pantharapalya - Nayandahalli;112
2025-08-05;21;Pantharapalya - Nayandahalli;87
2025-08-05;22;Pantharapalya - Nayandahalli;53
2025-08-05;23;Pantharapalya - Nayandahalli;8
2025-08-05;0;Pattanagere;0
2025-08-05;1;Pattanagere;0
2025-08-05;2;Pattanagere;0
2025-08-05;3;Pattanagere;0
2025-08-05;4;Pattanagere;0
2025-08-05;5;Pattanagere;31
2025-08-05;6;Pattanagere;111
2025-08-05;7;Pattanagere;344
2025-08-05;8;Pattanagere;679
2025-08-05;9;Pattanagere;789
2025-08-05;10;Pattanagere;355
2025-08-05;11;Pattanagere;240
2025-08-05;12;Pattanagere;485
2025-08-05;13;Pattanagere;498
2025-08-05;14;Pattanagere;345
2025-08-05;15;Pattanagere;463
2025-08-05;16;Pattanagere;872
2025-08-05;17;Pattanagere;857
2025-08-05;18;Pattanagere;588
2025-08-05;19;Pattanagere;250
2025-08-05;20;Pattanagere;161
2025-08-05;21;Pattanagere;81
2025-08-05;22;Pattanagere;50
2025-08-05;23;Pattanagere;8
2025-08-05;0;Pattandur Agrahara;5
2025-08-05;1;Pattandur Agrahara;0
2025-08-05;2;Pattandur Agrahara;0
2025-08-05;3;Pattandur Agrahara;0
2025-08-05;4;Pattandur Agrahara;0
2025-08-05;5;Pattandur Agrahara;15
2025-08-05;6;Pattandur Agrahara;69
2025-08-05;7;Pattandur Agrahara;116
2025-08-05;8;Pattandur Agrahara;212
2025-08-05;9;Pattandur Agrahara;251
2025-08-05;10;Pattandur Agrahara;318
2025-08-05;11;Pattandur Agrahara;365
2025-08-05;12;Pattandur Agrahara;427
2025-08-05;13;Pattandur Agrahara;540
2025-08-05;14;Pattandur Agrahara;734
2025-08-05;15;Pattandur Agrahara;1099
2025-08-05;16;Pattandur Agrahara;1761
2025-08-05;17;Pattandur Agrahara;2345
2025-08-05;18;Pattandur Agrahara;2667
2025-08-05;19;Pattandur Agrahara;1783
2025-08-05;20;Pattandur Agrahara;1031
2025-08-05;21;Pattandur Agrahara;622
2025-08-05;22;Pattandur Agrahara;330
2025-08-05;23;Pattandur Agrahara;31
2025-08-05;0;Peenya;0
2025-08-05;1;Peenya;0
2025-08-05;2;Peenya;0
2025-08-05;3;Peenya;0
2025-08-05;4;Peenya;0
2025-08-05;5;Peenya;19
2025-08-05;6;Peenya;71
2025-08-05;7;Peenya;303
2025-08-05;8;Peenya;540
2025-08-05;9;Peenya;747
2025-08-05;10;Peenya;415
2025-08-05;11;Peenya;160
2025-08-05;12;Peenya;139
2025-08-05;13;Peenya;131
2025-08-05;14;Peenya;110
2025-08-05;15;Peenya;101
2025-08-05;16;Peenya;141
2025-08-05;17;Peenya;348
2025-08-05;18;Peenya;502
2025-08-05;19;Peenya;274
2025-08-05;20;Peenya;135
2025-08-05;21;Peenya;59
2025-08-05;22;Peenya;25
2025-08-05;23;Peenya;6
2025-08-05;0;Peenya Industry;0
2025-08-05;1;Peenya Industry;0
2025-08-05;2;Peenya Industry;0
2025-08-05;3;Peenya Industry;0
2025-08-05;4;Peenya Industry;1
2025-08-05;5;Peenya Industry;7
2025-08-05;6;Peenya Industry;56
2025-08-05;7;Peenya Industry;190
2025-08-05;8;Peenya Industry;324
2025-08-05;9;Peenya Industry;350
2025-08-05;10;Peenya Industry;179
2025-08-05;11;Peenya Industry;123
2025-08-05;12;Peenya Industry;107
2025-08-05;13;Peenya Industry;79
2025-08-05;14;Peenya Industry;64
2025-08-05;15;Peenya Industry;71
2025-08-05;16;Peenya Industry;81
2025-08-05;17;Peenya Industry;294
2025-08-05;18;Peenya Industry;320
2025-08-05;19;Peenya Industry;188
2025-08-05;20;Peenya Industry;52
2025-08-05;21;Peenya Industry;35
2025-08-05;22;Peenya Industry;23
2025-08-05;23;Peenya Industry;2
2025-08-05;0;Rajajinagar;0
2025-08-05;1;Rajajinagar;0
2025-08-05;2;Rajajinagar;0
2025-08-05;3;Rajajinagar;0
2025-08-05;4;Rajajinagar;7
2025-08-05;5;Rajajinagar;55
2025-08-05;6;Rajajinagar;189
2025-08-05;7;Rajajinagar;680
2025-08-05;8;Rajajinagar;1424
2025-08-05;9;Rajajinagar;1661
2025-08-05;10;Rajajinagar;933
2025-08-05;11;Rajajinagar;645
2025-08-05;12;Rajajinagar;519
2025-08-05;13;Rajajinagar;521
2025-08-05;14;Rajajinagar;502
2025-08-05;15;Rajajinagar;525
2025-08-05;16;Rajajinagar;589
2025-08-05;17;Rajajinagar;679
2025-08-05;18;Rajajinagar;868
2025-08-05;19;Rajajinagar;757
2025-08-05;20;Rajajinagar;514
2025-08-05;21;Rajajinagar;233
2025-08-05;22;Rajajinagar;118
2025-08-05;23;Rajajinagar;22
2025-08-05;0;Rajarajeshwari Nagar;0
2025-08-05;1;Rajarajeshwari Nagar;0
2025-08-05;2;Rajarajeshwari Nagar;0
2025-08-05;3;Rajarajeshwari Nagar;0
2025-08-05;4;Rajarajeshwari Nagar;0
2025-08-05;5;Rajarajeshwari Nagar;42
2025-08-05;6;Rajarajeshwari Nagar;172
2025-08-05;7;Rajarajeshwari Nagar;555
2025-08-05;8;Rajarajeshwari Nagar;996
2025-08-05;9;Rajarajeshwari Nagar;1077
2025-08-05;10;Rajarajeshwari Nagar;643
2025-08-05;11;Rajarajeshwari Nagar;340
2025-08-05;12;Rajarajeshwari Nagar;273
2025-08-05;13;Rajarajeshwari Nagar;270
2025-08-05;14;Rajarajeshwari Nagar;236
2025-08-05;15;Rajarajeshwari Nagar;228
